K,n,δ,A,up
0.16,3.6,295.0,20.0,3.0
0.16,3.6,295.0,20.0,4.0
0.16,3.6,300.0,20.0,3.0
0.16,3.6,300.0,20.0,4.0
0.16,3.6,300.0,20.0,5.0
0.16,3.6,305.0,20.0,3.0
0.16,3.6,305.0,20.0,4.0
0.16,3.6,305.0,20.0,5.0
0.16,3.6,310.0,20.0,3.0
0.16,3.6,310.0,20.0,4.0
0.16,3.6,310.0,20.0,5.0
0.16,3.6,310.0,20.0,6.0
0.16,3.6,315.0,20.0,3.0
0.16,3.6,315.0,20.0,4.0
0.16,3.6,315.0,20.0,5.0
0.16,3.6,315.0,20.0,6.0
0.16,3.6,320.0,20.0,3.0
0.16,3.6,320.0,20.0,4.0
0.16,3.6,320.0,20.0,5.0
0.16,3.6,320.0,20.0,6.0
0.16,3.6,325.0,20.0,3.0
0.16,3.6,325.0,20.0,4.0
0.16,3.6,325.0,20.0,5.0
0.16,3.6,325.0,20.0,6.0
0.16,3.6,325.0,20.0,7.0
0.16,3.6,330.0,20.0,3.0
0.16,3.6,330.0,20.0,4.0
0.16,3.6,330.0,20.0,5.0
0.16,3.6,330.0,20.0,6.0
0.16,3.6,330.0,20.0,7.0
0.16,3.6,335.0,20.0,4.0
0.16,3.6,335.0,20.0,5.0
0.16,3.6,335.0,20.0,6.0
0.16,3.6,335.0,20.0,7.0
0.16,3.6,335.0,20.0,8.0
0.16,3.6,340.0,20.0,4.0
0.16,3.6,340.0,20.0,5.0
0.16,3.6,340.0,20.0,6.0
0.16,3.6,340.0,20.0,7.0
0.16,3.6,340.0,20.0,8.0
0.16,3.6,340.0,20.0,9.0
0.16,3.6,345.0,20.0,4.0
0.16,3.6,345.0,20.0,5.0
0.16,3.6,345.0,20.0,6.0
0.16,3.6,345.0,20.0,7.0
0.16,3.6,345.0,20.0,8.0
0.16,3.6,345.0,20.0,9.0
0.16,3.6,350.0,20.0,4.0
0.16,3.6,350.0,20.0,5.0
0.16,3.6,350.0,20.0,6.0
0.16,3.6,350.0,20.0,7.0
0.16,3.6,350.0,20.0,8.0
0.16,3.6,350.0,20.0,9.0
0.16,3.6,350.0,20.0,10.0
0.16,3.6,355.0,20.0,4.0
0.16,3.6,355.0,20.0,5.0
0.16,3.6,355.0,20.0,6.0
0.16,3.6,355.0,20.0,7.0
0.16,3.6,355.0,20.0,8.0
0.16,3.6,355.0,20.0,9.0
0.16,3.6,355.0,20.0,10.0
0.16,3.6,360.0,20.0,4.0
0.16,3.6,360.0,20.0,5.0
0.16,3.6,360.0,20.0,6.0
0.16,3.6,360.0,20.0,7.0
0.16,3.6,360.0,20.0,8.0
0.16,3.6,360.0,20.0,9.0
0.16,3.6,360.0,20.0,10.0
0.16,3.6,365.0,20.0,5.0
0.16,3.6,365.0,20.0,6.0
0.16,3.6,365.0,20.0,7.0
0.16,3.6,365.0,20.0,8.0
0.16,3.6,365.0,20.0,9.0
0.16,3.6,365.0,20.0,10.0
0.16,3.6,370.0,20.0,5.0
0.16,3.6,370.0,20.0,6.0
0.16,3.6,370.0,20.0,7.0
0.16,3.6,370.0,20.0,8.0
0.16,3.6,370.0,20.0,9.0
0.16,3.6,370.0,20.0,10.0
0.16,3.6,375.0,20.0,5.0
0.16,3.6,375.0,20.0,6.0
0.16,3.6,375.0,20.0,7.0
0.16,3.6,375.0,20.0,8.0
0.16,3.6,375.0,20.0,9.0
0.16,3.6,375.0,20.0,10.0
0.16,3.6,380.0,20.0,5.0
0.16,3.6,380.0,20.0,6.0
0.16,3.6,380.0,20.0,7.0
0.16,3.6,380.0,20.0,8.0
0.16,3.6,380.0,20.0,9.0
0.16,3.6,380.0,20.0,10.0
0.16,3.6,385.0,20.0,5.0
0.16,3.6,385.0,20.0,6.0
0.16,3.6,385.0,20.0,7.0
0.16,3.6,385.0,20.0,8.0
0.16,3.6,385.0,20.0,9.0
0.16,3.6,385.0,20.0,10.0
0.16,3.6,390.0,20.0,6.0
0.16,3.6,390.0,20.0,7.0
0.16,3.6,390.0,20.0,8.0
0.16,3.6,390.0,20.0,9.0
0.16,3.6,390.0,20.0,10.0
0.16,3.6,395.0,20.0,6.0
0.16,3.6,395.0,20.0,7.0
0.16,3.6,395.0,20.0,8.0
0.16,3.6,395.0,20.0,9.0
0.16,3.6,395.0,20.0,10.0
0.16,3.6,400.0,20.0,6.0
0.16,3.6,400.0,20.0,7.0
0.16,3.6,400.0,20.0,8.0
0.16,3.6,400.0,20.0,9.0
0.16,3.6,400.0,20.0,10.0
0.16,3.6,405.0,20.0,7.0
0.16,3.6,405.0,20.0,8.0
0.16,3.6,405.0,20.0,9.0
0.16,3.6,405.0,20.0,10.0
0.16,3.6,410.0,20.0,7.0
0.16,3.6,410.0,20.0,8.0
0.16,3.6,410.0,20.0,9.0
0.16,3.6,410.0,20.0,10.0
0.16,3.6,415.0,20.0,7.0
0.16,3.6,415.0,20.0,8.0
0.16,3.6,415.0,20.0,9.0
0.16,3.6,415.0,20.0,10.0
0.16,3.6,420.0,20.0,7.0
0.16,3.6,420.0,20.0,8.0
0.16,3.6,420.0,20.0,9.0
0.16,3.6,420.0,20.0,10.0
0.16,3.6,425.0,20.0,8.0
0.16,3.6,425.0,20.0,9.0
0.16,3.6,425.0,20.0,10.0
0.16,3.6,430.0,20.0,8.0
0.16,3.6,430.0,20.0,9.0
0.16,3.6,430.0,20.0,10.0
0.16,3.6,435.0,20.0,8.0
0.16,3.6,435.0,20.0,9.0
0.16,3.6,435.0,20.0,10.0
0.16,3.6,440.0,20.0,9.0
0.16,3.6,440.0,20.0,10.0
0.16,3.6,445.0,20.0,9.0
0.16,3.6,445.0,20.0,10.0
0.16,3.6,450.0,20.0,10.0
0.16,3.6,455.0,20.0,10.0
0.16,3.8,190.0,20.0,1.0
0.16,3.8,195.0,20.0,1.0
0.16,3.8,200.0,20.0,1.0
0.16,3.8,205.0,20.0,1.0
0.16,3.8,210.0,20.0,1.0
0.16,3.8,215.0,20.0,1.0
0.16,3.8,220.0,20.0,1.0
0.16,3.8,235.0,20.0,2.0
0.16,3.8,240.0,20.0,2.0
0.16,3.8,245.0,20.0,2.0
0.16,3.8,250.0,20.0,2.0
0.16,3.8,255.0,20.0,2.0
0.16,3.8,260.0,20.0,2.0
0.16,3.8,265.0,20.0,2.0
0.16,3.8,265.0,20.0,3.0
0.16,3.8,270.0,20.0,2.0
0.16,3.8,270.0,20.0,3.0
0.16,3.8,275.0,20.0,2.0
0.16,3.8,275.0,20.0,3.0
0.16,3.8,280.0,20.0,2.0
0.16,3.8,280.0,20.0,3.0
0.16,3.8,285.0,20.0,2.0
0.16,3.8,285.0,20.0,3.0
0.16,3.8,285.0,20.0,4.0
0.16,3.8,290.0,20.0,2.0
0.16,3.8,290.0,20.0,3.0
0.16,3.8,290.0,20.0,4.0
0.16,3.8,295.0,20.0,3.0
0.16,3.8,295.0,20.0,4.0
0.16,3.8,300.0,20.0,3.0
0.16,3.8,300.0,20.0,4.0
0.16,3.8,305.0,20.0,3.0
0.16,3.8,305.0,20.0,4.0
0.16,3.8,305.0,20.0,5.0
0.16,3.8,310.0,20.0,3.0
0.16,3.8,310.0,20.0,4.0
0.16,3.8,310.0,20.0,5.0
0.16,3.8,315.0,20.0,3.0
0.16,3.8,315.0,20.0,4.0
0.16,3.8,315.0,20.0,5.0
0.16,3.8,315.0,20.0,6.0
0.16,3.8,320.0,20.0,3.0
0.16,3.8,320.0,20.0,4.0
0.16,3.8,320.0,20.0,5.0
0.16,3.8,320.0,20.0,6.0
0.16,3.8,325.0,20.0,3.0
0.16,3.8,325.0,20.0,4.0
0.16,3.8,325.0,20.0,5.0
0.16,3.8,325.0,20.0,6.0
0.16,3.8,325.0,20.0,7.0
0.16,3.8,330.0,20.0,3.0
0.16,3.8,330.0,20.0,4.0
0.16,3.8,330.0,20.0,5.0
0.16,3.8,330.0,20.0,6.0
0.16,3.8,330.0,20.0,7.0
0.16,3.8,335.0,20.0,3.0
0.16,3.8,335.0,20.0,4.0
0.16,3.8,335.0,20.0,5.0
0.16,3.8,335.0,20.0,6.0
0.16,3.8,335.0,20.0,7.0
0.16,3.8,335.0,20.0,8.0
0.16,3.8,340.0,20.0,4.0
0.16,3.8,340.0,20.0,5.0
0.16,3.8,340.0,20.0,6.0
0.16,3.8,340.0,20.0,7.0
0.16,3.8,340.0,20.0,8.0
0.16,3.8,345.0,20.0,4.0
0.16,3.8,345.0,20.0,5.0
0.16,3.8,345.0,20.0,6.0
0.16,3.8,345.0,20.0,7.0
0.16,3.8,345.0,20.0,8.0
0.16,3.8,345.0,20.0,9.0
0.16,3.8,350.0,20.0,4.0
0.16,3.8,350.0,20.0,5.0
0.16,3.8,350.0,20.0,6.0
0.16,3.8,350.0,20.0,7.0
0.16,3.8,350.0,20.0,8.0
0.16,3.8,350.0,20.0,9.0
0.16,3.8,355.0,20.0,4.0
0.16,3.8,355.0,20.0,5.0
0.16,3.8,355.0,20.0,6.0
0.16,3.8,355.0,20.0,7.0
0.16,3.8,355.0,20.0,8.0
0.16,3.8,355.0,20.0,9.0
0.16,3.8,355.0,20.0,10.0
0.16,3.8,360.0,20.0,4.0
0.16,3.8,360.0,20.0,5.0
0.16,3.8,360.0,20.0,6.0
0.16,3.8,360.0,20.0,7.0
0.16,3.8,360.0,20.0,8.0
0.16,3.8,360.0,20.0,9.0
0.16,3.8,360.0,20.0,10.0
0.16,3.8,365.0,20.0,4.0
0.16,3.8,365.0,20.0,5.0
0.16,3.8,365.0,20.0,6.0
0.16,3.8,365.0,20.0,7.0
0.16,3.8,365.0,20.0,8.0
0.16,3.8,365.0,20.0,9.0
0.16,3.8,365.0,20.0,10.0
0.16,3.8,370.0,20.0,5.0
0.16,3.8,370.0,20.0,6.0
0.16,3.8,370.0,20.0,7.0
0.16,3.8,370.0,20.0,8.0
0.16,3.8,370.0,20.0,9.0
0.16,3.8,370.0,20.0,10.0
0.16,3.8,375.0,20.0,5.0
0.16,3.8,375.0,20.0,6.0
0.16,3.8,375.0,20.0,7.0
0.16,3.8,375.0,20.0,8.0
0.16,3.8,375.0,20.0,9.0
0.16,3.8,375.0,20.0,10.0
0.16,3.8,380.0,20.0,5.0
0.16,3.8,380.0,20.0,6.0
0.16,3.8,380.0,20.0,7.0
0.16,3.8,380.0,20.0,8.0
0.16,3.8,380.0,20.0,9.0
0.16,3.8,380.0,20.0,10.0
0.16,3.8,385.0,20.0,5.0
0.16,3.8,385.0,20.0,6.0
0.16,3.8,385.0,20.0,7.0
0.16,3.8,385.0,20.0,8.0
0.16,3.8,385.0,20.0,9.0
0.16,3.8,385.0,20.0,10.0
0.16,3.8,390.0,20.0,5.0
0.16,3.8,390.0,20.0,6.0
0.16,3.8,390.0,20.0,7.0
0.16,3.8,390.0,20.0,8.0
0.16,3.8,390.0,20.0,9.0
0.16,3.8,390.0,20.0,10.0
0.16,3.8,395.0,20.0,6.0
0.16,3.8,395.0,20.0,7.0
0.16,3.8,395.0,20.0,8.0
0.16,3.8,395.0,20.0,9.0
0.16,3.8,395.0,20.0,10.0
0.16,3.8,400.0,20.0,6.0
0.16,3.8,400.0,20.0,7.0
0.16,3.8,400.0,20.0,8.0
0.16,3.8,400.0,20.0,9.0
0.16,3.8,400.0,20.0,10.0
0.16,3.8,405.0,20.0,6.0
0.16,3.8,405.0,20.0,7.0
0.16,3.8,405.0,20.0,8.0
0.16,3.8,405.0,20.0,9.0
0.16,3.8,405.0,20.0,10.0
0.16,3.8,410.0,20.0,6.0
0.16,3.8,410.0,20.0,7.0
0.16,3.8,410.0,20.0,8.0
0.16,3.8,410.0,20.0,9.0
0.16,3.8,410.0,20.0,10.0
0.16,3.8,415.0,20.0,7.0
0.16,3.8,415.0,20.0,8.0
0.16,3.8,415.0,20.0,9.0
0.16,3.8,415.0,20.0,10.0
0.16,3.8,420.0,20.0,7.0
0.16,3.8,420.0,20.0,8.0
0.16,3.8,420.0,20.0,9.0
0.16,3.8,420.0,20.0,10.0
0.16,3.8,425.0,20.0,7.0
0.16,3.8,425.0,20.0,8.0
0.16,3.8,425.0,20.0,9.0
0.16,3.8,425.0,20.0,10.0
0.16,3.8,430.0,20.0,7.0
0.16,3.8,430.0,20.0,8.0
0.16,3.8,430.0,20.0,9.0
0.16,3.8,430.0,20.0,10.0
0.16,3.8,435.0,20.0,8.0
0.16,3.8,435.0,20.0,9.0
0.16,3.8,435.0,20.0,10.0
0.16,3.8,440.0,20.0,8.0
0.16,3.8,440.0,20.0,9.0
0.16,3.8,440.0,20.0,10.0
0.16,3.8,445.0,20.0,9.0
0.16,3.8,445.0,20.0,10.0
0.16,3.8,450.0,20.0,9.0
0.16,3.8,450.0,20.0,10.0
0.16,3.8,455.0,20.0,9.0
0.16,3.8,455.0,20.0,10.0
0.16,3.8,460.0,20.0,10.0
0.16,3.8,465.0,20.0,10.0
0.16,4.0,190.0,20.0,1.0
0.16,4.0,195.0,20.0,1.0
0.16,4.0,200.0,20.0,1.0
0.16,4.0,205.0,20.0,1.0
0.16,4.0,210.0,20.0,1.0
0.16,4.0,215.0,20.0,1.0
0.16,4.0,220.0,20.0,1.0
0.16,4.0,225.0,20.0,1.0
0.16,4.0,240.0,20.0,2.0
0.16,4.0,245.0,20.0,2.0
0.16,4.0,250.0,20.0,2.0
0.16,4.0,255.0,20.0,2.0
0.16,4.0,260.0,20.0,2.0
0.16,4.0,265.0,20.0,2.0
0.16,4.0,270.0,20.0,2.0
0.16,4.0,270.0,20.0,3.0
0.16,4.0,275.0,20.0,2.0
0.16,4.0,275.0,20.0,3.0
0.16,4.0,280.0,20.0,2.0
0.16,4.0,280.0,20.0,3.0
0.16,4.0,285.0,20.0,2.0
0.16,4.0,285.0,20.0,3.0
0.16,4.0,290.0,20.0,2.0
0.16,4.0,290.0,20.0,3.0
0.16,4.0,290.0,20.0,4.0
0.16,4.0,295.0,20.0,2.0
0.16,4.0,295.0,20.0,3.0
0.16,4.0,295.0,20.0,4.0
0.16,4.0,300.0,20.0,3.0
0.16,4.0,300.0,20.0,4.0
0.16,4.0,305.0,20.0,3.0
0.16,4.0,305.0,20.0,4.0
0.16,4.0,305.0,20.0,5.0
0.16,4.0,310.0,20.0,3.0
0.16,4.0,310.0,20.0,4.0
0.16,4.0,310.0,20.0,5.0
0.16,4.0,315.0,20.0,3.0
0.16,4.0,315.0,20.0,4.0
0.16,4.0,315.0,20.0,5.0
0.16,4.0,320.0,20.0,3.0
0.16,4.0,320.0,20.0,4.0
0.16,4.0,320.0,20.0,5.0
0.16,4.0,320.0,20.0,6.0
0.16,4.0,325.0,20.0,3.0
0.16,4.0,325.0,20.0,4.0
0.16,4.0,325.0,20.0,5.0
0.16,4.0,325.0,20.0,6.0
0.16,4.0,330.0,20.0,3.0
0.16,4.0,330.0,20.0,4.0
0.16,4.0,330.0,20.0,5.0
0.16,4.0,330.0,20.0,6.0
0.16,4.0,330.0,20.0,7.0
0.16,4.0,335.0,20.0,3.0
0.16,4.0,335.0,20.0,4.0
0.16,4.0,335.0,20.0,5.0
0.16,4.0,335.0,20.0,6.0
0.16,4.0,335.0,20.0,7.0
0.16,4.0,340.0,20.0,3.0
0.16,4.0,340.0,20.0,4.0
0.16,4.0,340.0,20.0,5.0
0.16,4.0,340.0,20.0,6.0
0.16,4.0,340.0,20.0,7.0
0.16,4.0,340.0,20.0,8.0
0.16,4.0,345.0,20.0,4.0
0.16,4.0,345.0,20.0,5.0
0.16,4.0,345.0,20.0,6.0
0.16,4.0,345.0,20.0,7.0
0.16,4.0,345.0,20.0,8.0
0.16,4.0,350.0,20.0,4.0
0.16,4.0,350.0,20.0,5.0
0.16,4.0,350.0,20.0,6.0
0.16,4.0,350.0,20.0,7.0
0.16,4.0,350.0,20.0,8.0
0.16,4.0,350.0,20.0,9.0
0.16,4.0,355.0,20.0,4.0
0.16,4.0,355.0,20.0,5.0
0.16,4.0,355.0,20.0,6.0
0.16,4.0,355.0,20.0,7.0
0.16,4.0,355.0,20.0,8.0
0.16,4.0,355.0,20.0,9.0
0.16,4.0,360.0,20.0,4.0
0.16,4.0,360.0,20.0,5.0
0.16,4.0,360.0,20.0,6.0
0.16,4.0,360.0,20.0,7.0
0.16,4.0,360.0,20.0,8.0
0.16,4.0,360.0,20.0,9.0
0.16,4.0,360.0,20.0,10.0
0.16,4.0,365.0,20.0,4.0
0.16,4.0,365.0,20.0,5.0
0.16,4.0,365.0,20.0,6.0
0.16,4.0,365.0,20.0,7.0
0.16,4.0,365.0,20.0,8.0
0.16,4.0,365.0,20.0,9.0
0.16,4.0,365.0,20.0,10.0
0.16,4.0,370.0,20.0,4.0
0.16,4.0,370.0,20.0,5.0
0.16,4.0,370.0,20.0,6.0
0.16,4.0,370.0,20.0,7.0
0.16,4.0,370.0,20.0,8.0
0.16,4.0,370.0,20.0,9.0
0.16,4.0,370.0,20.0,10.0
0.16,4.0,375.0,20.0,4.0
0.16,4.0,375.0,20.0,5.0
0.16,4.0,375.0,20.0,6.0
0.16,4.0,375.0,20.0,7.0
0.16,4.0,375.0,20.0,8.0
0.16,4.0,375.0,20.0,9.0
0.16,4.0,375.0,20.0,10.0
0.16,4.0,380.0,20.0,5.0
0.16,4.0,380.0,20.0,6.0
0.16,4.0,380.0,20.0,7.0
0.16,4.0,380.0,20.0,8.0
0.16,4.0,380.0,20.0,9.0
0.16,4.0,380.0,20.0,10.0
0.16,4.0,385.0,20.0,5.0
0.16,4.0,385.0,20.0,6.0
0.16,4.0,385.0,20.0,7.0
0.16,4.0,385.0,20.0,8.0
0.16,4.0,385.0,20.0,9.0
0.16,4.0,385.0,20.0,10.0
0.16,4.0,390.0,20.0,5.0
0.16,4.0,390.0,20.0,6.0
0.16,4.0,390.0,20.0,7.0
0.16,4.0,390.0,20.0,8.0
0.16,4.0,390.0,20.0,9.0
0.16,4.0,390.0,20.0,10.0
0.16,4.0,395.0,20.0,5.0
0.16,4.0,395.0,20.0,6.0
0.16,4.0,395.0,20.0,7.0
0.16,4.0,395.0,20.0,8.0
0.16,4.0,395.0,20.0,9.0
0.16,4.0,395.0,20.0,10.0
0.16,4.0,400.0,20.0,5.0
0.16,4.0,400.0,20.0,6.0
0.16,4.0,400.0,20.0,7.0
0.16,4.0,400.0,20.0,8.0
0.16,4.0,400.0,20.0,9.0
0.16,4.0,400.0,20.0,10.0
0.16,4.0,405.0,20.0,6.0
0.16,4.0,405.0,20.0,7.0
0.16,4.0,405.0,20.0,8.0
0.16,4.0,405.0,20.0,9.0
0.16,4.0,405.0,20.0,10.0
0.16,4.0,410.0,20.0,6.0
0.16,4.0,410.0,20.0,7.0
0.16,4.0,410.0,20.0,8.0
0.16,4.0,410.0,20.0,9.0
0.16,4.0,410.0,20.0,10.0
0.16,4.0,415.0,20.0,6.0
0.16,4.0,415.0,20.0,7.0
0.16,4.0,415.0,20.0,8.0
0.16,4.0,415.0,20.0,9.0
0.16,4.0,415.0,20.0,10.0
0.16,4.0,420.0,20.0,6.0
0.16,4.0,420.0,20.0,7.0
0.16,4.0,420.0,20.0,8.0
0.16,4.0,420.0,20.0,9.0
0.16,4.0,420.0,20.0,10.0
0.16,4.0,425.0,20.0,7.0
0.16,4.0,425.0,20.0,8.0
0.16,4.0,425.0,20.0,9.0
0.16,4.0,425.0,20.0,10.0
0.16,4.0,430.0,20.0,7.0
0.16,4.0,430.0,20.0,8.0
0.16,4.0,430.0,20.0,9.0
0.16,4.0,430.0,20.0,10.0
0.16,4.0,435.0,20.0,7.0
0.16,4.0,435.0,20.0,8.0
0.16,4.0,435.0,20.0,9.0
0.16,4.0,435.0,20.0,10.0
0.16,4.0,440.0,20.0,8.0
0.16,4.0,440.0,20.0,9.0
0.16,4.0,440.0,20.0,10.0
0.16,4.0,445.0,20.0,8.0
0.16,4.0,445.0,20.0,9.0
0.16,4.0,445.0,20.0,10.0
0.16,4.0,450.0,20.0,8.0
0.16,4.0,450.0,20.0,9.0
0.16,4.0,450.0,20.0,10.0
0.16,4.0,455.0,20.0,9.0
0.16,4.0,455.0,20.0,10.0
0.16,4.0,460.0,20.0,9.0
0.16,4.0,460.0,20.0,10.0
0.16,4.0,465.0,20.0,9.0
0.16,4.0,465.0,20.0,10.0
0.16,4.0,470.0,20.0,10.0
0.16,4.0,475.0,20.0,10.0
0.21,3.2,175.0,20.0,1.0
0.21,3.2,180.0,20.0,1.0
0.21,3.2,215.0,20.0,2.0
0.21,3.2,220.0,20.0,2.0
0.21,3.2,225.0,20.0,2.0
0.21,3.2,230.0,20.0,2.0
0.21,3.2,235.0,20.0,2.0
0.21,3.2,240.0,20.0,2.0
0.21,3.2,240.0,20.0,3.0
0.21,3.2,245.0,20.0,2.0
0.21,3.2,245.0,20.0,3.0
0.21,3.2,250.0,20.0,3.0
0.21,3.2,255.0,20.0,3.0
0.21,3.2,260.0,20.0,3.0
0.21,3.2,260.0,20.0,4.0
0.21,3.2,265.0,20.0,3.0
0.21,3.2,265.0,20.0,4.0
0.21,3.2,270.0,20.0,3.0
0.21,3.2,270.0,20.0,4.0
0.21,3.2,275.0,20.0,3.0
0.21,3.2,275.0,20.0,4.0
0.21,3.2,275.0,20.0,5.0
0.21,3.2,280.0,20.0,3.0
0.21,3.2,280.0,20.0,4.0
0.21,3.2,280.0,20.0,5.0
0.21,3.2,285.0,20.0,3.0
0.21,3.2,285.0,20.0,4.0
0.21,3.2,285.0,20.0,5.0
0.21,3.2,285.0,20.0,6.0
0.21,3.2,290.0,20.0,4.0
0.21,3.2,290.0,20.0,5.0
0.21,3.2,290.0,20.0,6.0
0.21,3.2,295.0,20.0,4.0
0.21,3.2,295.0,20.0,5.0
0.21,3.2,295.0,20.0,6.0
0.21,3.2,295.0,20.0,7.0
0.21,3.2,300.0,20.0,4.0
0.21,3.2,300.0,20.0,5.0
0.21,3.2,300.0,20.0,6.0
0.21,3.2,300.0,20.0,7.0
0.21,3.2,305.0,20.0,4.0
0.21,3.2,305.0,20.0,5.0
0.21,3.2,305.0,20.0,6.0
0.21,3.2,305.0,20.0,7.0
0.21,3.2,305.0,20.0,8.0
0.21,3.2,310.0,20.0,4.0
0.21,3.2,310.0,20.0,5.0
0.21,3.2,310.0,20.0,6.0
0.21,3.2,310.0,20.0,7.0
0.21,3.2,310.0,20.0,8.0
0.21,3.2,315.0,20.0,4.0
0.21,3.2,315.0,20.0,5.0
0.21,3.2,315.0,20.0,6.0
0.21,3.2,315.0,20.0,7.0
0.21,3.2,315.0,20.0,8.0
0.21,3.2,315.0,20.0,9.0
0.21,3.2,320.0,20.0,5.0
0.21,3.2,320.0,20.0,6.0
0.21,3.2,320.0,20.0,7.0
0.21,3.2,320.0,20.0,8.0
0.21,3.2,320.0,20.0,9.0
0.21,3.2,320.0,20.0,10.0
0.21,3.2,325.0,20.0,5.0
0.21,3.2,325.0,20.0,6.0
0.21,3.2,325.0,20.0,7.0
0.21,3.2,325.0,20.0,8.0
0.21,3.2,325.0,20.0,9.0
0.21,3.2,325.0,20.0,10.0
0.21,3.2,330.0,20.0,5.0
0.21,3.2,330.0,20.0,6.0
0.21,3.2,330.0,20.0,7.0
0.21,3.2,330.0,20.0,8.0
0.21,3.2,330.0,20.0,9.0
0.21,3.2,330.0,20.0,10.0
0.21,3.2,335.0,20.0,5.0
0.21,3.2,335.0,20.0,6.0
0.21,3.2,335.0,20.0,7.0
0.21,3.2,335.0,20.0,8.0
0.21,3.2,335.0,20.0,9.0
0.21,3.2,335.0,20.0,10.0
0.21,3.2,340.0,20.0,6.0
0.21,3.2,340.0,20.0,7.0
0.21,3.2,340.0,20.0,8.0
0.21,3.2,340.0,20.0,9.0
0.21,3.2,340.0,20.0,10.0
0.21,3.2,345.0,20.0,6.0
0.21,3.2,345.0,20.0,7.0
0.21,3.2,345.0,20.0,8.0
0.21,3.2,345.0,20.0,9.0
0.21,3.2,345.0,20.0,10.0
0.21,3.2,350.0,20.0,6.0
0.21,3.2,350.0,20.0,7.0
0.21,3.2,350.0,20.0,8.0
0.21,3.2,350.0,20.0,9.0
0.21,3.2,350.0,20.0,10.0
0.21,3.2,355.0,20.0,6.0
0.21,3.2,355.0,20.0,7.0
0.21,3.2,355.0,20.0,8.0
0.21,3.2,355.0,20.0,9.0
0.21,3.2,355.0,20.0,10.0
0.21,3.2,360.0,20.0,7.0
0.21,3.2,360.0,20.0,8.0
0.21,3.2,360.0,20.0,9.0
0.21,3.2,360.0,20.0,10.0
0.21,3.2,365.0,20.0,7.0
0.21,3.2,365.0,20.0,8.0
0.21,3.2,365.0,20.0,9.0
0.21,3.2,365.0,20.0,10.0
0.21,3.2,370.0,20.0,7.0
0.21,3.2,370.0,20.0,8.0
0.21,3.2,370.0,20.0,9.0
0.21,3.2,370.0,20.0,10.0
0.21,3.2,375.0,20.0,8.0
0.21,3.2,375.0,20.0,9.0
0.21,3.2,375.0,20.0,10.0
0.21,3.2,380.0,20.0,8.0
0.21,3.2,380.0,20.0,9.0
0.21,3.2,380.0,20.0,10.0
0.21,3.2,385.0,20.0,8.0
0.21,3.2,385.0,20.0,9.0
0.21,3.2,385.0,20.0,10.0
0.21,3.2,390.0,20.0,9.0
0.21,3.2,390.0,20.0,10.0
0.21,3.2,395.0,20.0,9.0
0.21,3.2,395.0,20.0,10.0
0.21,3.2,400.0,20.0,10.0
0.21,3.2,405.0,20.0,10.0
0.21,3.4,175.0,20.0,1.0
0.21,3.4,180.0,20.0,1.0
0.21,3.4,185.0,20.0,1.0
0.21,3.4,215.0,20.0,2.0
0.21,3.4,220.0,20.0,2.0
0.21,3.4,225.0,20.0,2.0
0.21,3.4,230.0,20.0,2.0
0.21,3.4,235.0,20.0,2.0
0.21,3.4,240.0,20.0,2.0
0.21,3.4,240.0,20.0,3.0
0.21,3.4,245.0,20.0,2.0
0.21,3.4,245.0,20.0,3.0
0.21,3.4,250.0,20.0,2.0
0.21,3.4,250.0,20.0,3.0
0.21,3.4,255.0,20.0,3.0
0.21,3.4,260.0,20.0,3.0
0.21,3.4,260.0,20.0,4.0
0.21,3.4,265.0,20.0,3.0
0.21,3.4,265.0,20.0,4.0
0.21,3.4,270.0,20.0,3.0
0.21,3.4,270.0,20.0,4.0
0.21,3.4,275.0,20.0,3.0
0.21,3.4,275.0,20.0,4.0
0.21,3.4,275.0,20.0,5.0
0.21,3.4,280.0,20.0,3.0
0.21,3.4,280.0,20.0,4.0
0.21,3.4,280.0,20.0,5.0
0.21,3.4,285.0,20.0,3.0
0.21,3.4,285.0,20.0,4.0
0.21,3.4,285.0,20.0,5.0
0.21,3.4,290.0,20.0,3.0
0.21,3.4,290.0,20.0,4.0
0.21,3.4,290.0,20.0,5.0
0.21,3.4,290.0,20.0,6.0
0.21,3.4,295.0,20.0,4.0
0.21,3.4,295.0,20.0,5.0
0.21,3.4,295.0,20.0,6.0
0.21,3.4,300.0,20.0,4.0
0.21,3.4,300.0,20.0,5.0
0.21,3.4,300.0,20.0,6.0
0.21,3.4,300.0,20.0,7.0
0.21,3.4,305.0,20.0,4.0
0.21,3.4,305.0,20.0,5.0
0.21,3.4,305.0,20.0,6.0
0.21,3.4,305.0,20.0,7.0
0.21,3.4,310.0,20.0,4.0
0.21,3.4,310.0,20.0,5.0
0.21,3.4,310.0,20.0,6.0
0.21,3.4,310.0,20.0,7.0
0.21,3.4,310.0,20.0,8.0
0.21,3.4,315.0,20.0,4.0
0.21,3.4,315.0,20.0,5.0
0.21,3.4,315.0,20.0,6.0
0.21,3.4,315.0,20.0,7.0
0.21,3.4,315.0,20.0,8.0
0.21,3.4,320.0,20.0,4.0
0.21,3.4,320.0,20.0,5.0
0.21,3.4,320.0,20.0,6.0
0.21,3.4,320.0,20.0,7.0
0.21,3.4,320.0,20.0,8.0
0.21,3.4,320.0,20.0,9.0
0.21,3.4,325.0,20.0,5.0
