K,n,δ,A,up
0.16,7.6,455.0,20.0,9.0
0.16,7.6,455.0,20.0,10.0
0.16,7.6,460.0,20.0,6.0
0.16,7.6,460.0,20.0,7.0
0.16,7.6,460.0,20.0,8.0
0.16,7.6,460.0,20.0,9.0
0.16,7.6,460.0,20.0,10.0
0.16,7.6,465.0,20.0,6.0
0.16,7.6,465.0,20.0,7.0
0.16,7.6,465.0,20.0,8.0
0.16,7.6,465.0,20.0,9.0
0.16,7.6,465.0,20.0,10.0
0.16,7.6,470.0,20.0,6.0
0.16,7.6,470.0,20.0,7.0
0.16,7.6,470.0,20.0,8.0
0.16,7.6,470.0,20.0,9.0
0.16,7.6,470.0,20.0,10.0
0.16,7.6,475.0,20.0,6.0
0.16,7.6,475.0,20.0,7.0
0.16,7.6,475.0,20.0,8.0
0.16,7.6,475.0,20.0,9.0
0.16,7.6,475.0,20.0,10.0
0.16,7.6,480.0,20.0,6.0
0.16,7.6,480.0,20.0,7.0
0.16,7.6,480.0,20.0,8.0
0.16,7.6,480.0,20.0,9.0
0.16,7.6,480.0,20.0,10.0
0.16,7.6,485.0,20.0,7.0
0.16,7.6,485.0,20.0,8.0
0.16,7.6,485.0,20.0,9.0
0.16,7.6,485.0,20.0,10.0
0.16,7.6,490.0,20.0,7.0
0.16,7.6,490.0,20.0,8.0
0.16,7.6,490.0,20.0,9.0
0.16,7.6,490.0,20.0,10.0
0.16,7.6,495.0,20.0,7.0
0.16,7.6,495.0,20.0,8.0
0.16,7.6,495.0,20.0,9.0
0.16,7.6,495.0,20.0,10.0
0.16,7.6,500.0,20.0,7.0
0.16,7.6,500.0,20.0,8.0
0.16,7.6,500.0,20.0,9.0
0.16,7.6,500.0,20.0,10.0
0.16,7.8,200.0,20.0,1.0
0.16,7.8,205.0,20.0,1.0
0.16,7.8,210.0,20.0,1.0
0.16,7.8,215.0,20.0,1.0
0.16,7.8,220.0,20.0,1.0
0.16,7.8,225.0,20.0,1.0
0.16,7.8,230.0,20.0,1.0
0.16,7.8,235.0,20.0,1.0
0.16,7.8,240.0,20.0,1.0
0.16,7.8,245.0,20.0,1.0
0.16,7.8,250.0,20.0,1.0
0.16,7.8,255.0,20.0,2.0
0.16,7.8,260.0,20.0,2.0
0.16,7.8,265.0,20.0,2.0
0.16,7.8,270.0,20.0,2.0
0.16,7.8,275.0,20.0,2.0
0.16,7.8,280.0,20.0,2.0
0.16,7.8,285.0,20.0,2.0
0.16,7.8,290.0,20.0,2.0
0.16,7.8,290.0,20.0,3.0
0.16,7.8,295.0,20.0,2.0
0.16,7.8,295.0,20.0,3.0
0.16,7.8,300.0,20.0,2.0
0.16,7.8,300.0,20.0,3.0
0.16,7.8,305.0,20.0,2.0
0.16,7.8,305.0,20.0,3.0
0.16,7.8,310.0,20.0,2.0
0.16,7.8,310.0,20.0,3.0
0.16,7.8,315.0,20.0,2.0
0.16,7.8,315.0,20.0,3.0
0.16,7.8,315.0,20.0,4.0
0.16,7.8,320.0,20.0,2.0
0.16,7.8,320.0,20.0,3.0
0.16,7.8,320.0,20.0,4.0
0.16,7.8,325.0,20.0,2.0
0.16,7.8,325.0,20.0,3.0
0.16,7.8,325.0,20.0,4.0
0.16,7.8,330.0,20.0,2.0
0.16,7.8,330.0,20.0,3.0
0.16,7.8,330.0,20.0,4.0
0.16,7.8,335.0,20.0,2.0
0.16,7.8,335.0,20.0,3.0
0.16,7.8,335.0,20.0,4.0
0.16,7.8,340.0,20.0,3.0
0.16,7.8,340.0,20.0,4.0
0.16,7.8,340.0,20.0,5.0
0.16,7.8,345.0,20.0,3.0
0.16,7.8,345.0,20.0,4.0
0.16,7.8,345.0,20.0,5.0
0.16,7.8,350.0,20.0,3.0
0.16,7.8,350.0,20.0,4.0
0.16,7.8,350.0,20.0,5.0
0.16,7.8,355.0,20.0,3.0
0.16,7.8,355.0,20.0,4.0
0.16,7.8,355.0,20.0,5.0
0.16,7.8,355.0,20.0,6.0
0.16,7.8,360.0,20.0,3.0
0.16,7.8,360.0,20.0,4.0
0.16,7.8,360.0,20.0,5.0
0.16,7.8,360.0,20.0,6.0
0.16,7.8,365.0,20.0,3.0
0.16,7.8,365.0,20.0,4.0
0.16,7.8,365.0,20.0,5.0
0.16,7.8,365.0,20.0,6.0
0.16,7.8,370.0,20.0,3.0
0.16,7.8,370.0,20.0,4.0
0.16,7.8,370.0,20.0,5.0
0.16,7.8,370.0,20.0,6.0
0.16,7.8,370.0,20.0,7.0
0.16,7.8,375.0,20.0,3.0
0.16,7.8,375.0,20.0,4.0
0.16,7.8,375.0,20.0,5.0
0.16,7.8,375.0,20.0,6.0
0.16,7.8,375.0,20.0,7.0
0.16,7.8,380.0,20.0,3.0
0.16,7.8,380.0,20.0,4.0
0.16,7.8,380.0,20.0,5.0
0.16,7.8,380.0,20.0,6.0
0.16,7.8,380.0,20.0,7.0
0.16,7.8,385.0,20.0,3.0
0.16,7.8,385.0,20.0,4.0
0.16,7.8,385.0,20.0,5.0
0.16,7.8,385.0,20.0,6.0
0.16,7.8,385.0,20.0,7.0
0.16,7.8,385.0,20.0,8.0
0.16,7.8,390.0,20.0,3.0
0.16,7.8,390.0,20.0,4.0
0.16,7.8,390.0,20.0,5.0
0.16,7.8,390.0,20.0,6.0
0.16,7.8,390.0,20.0,7.0
0.16,7.8,390.0,20.0,8.0
0.16,7.8,395.0,20.0,4.0
0.16,7.8,395.0,20.0,5.0
0.16,7.8,395.0,20.0,6.0
0.16,7.8,395.0,20.0,7.0
0.16,7.8,395.0,20.0,8.0
0.16,7.8,395.0,20.0,9.0
0.16,7.8,400.0,20.0,4.0
0.16,7.8,400.0,20.0,5.0
0.16,7.8,400.0,20.0,6.0
0.16,7.8,400.0,20.0,7.0
0.16,7.8,400.0,20.0,8.0
0.16,7.8,400.0,20.0,9.0
0.16,7.8,405.0,20.0,4.0
0.16,7.8,405.0,20.0,5.0
0.16,7.8,405.0,20.0,6.0
0.16,7.8,405.0,20.0,7.0
0.16,7.8,405.0,20.0,8.0
0.16,7.8,405.0,20.0,9.0
0.16,7.8,405.0,20.0,10.0
0.16,7.8,410.0,20.0,4.0
0.16,7.8,410.0,20.0,5.0
0.16,7.8,410.0,20.0,6.0
0.16,7.8,410.0,20.0,7.0
0.16,7.8,410.0,20.0,8.0
0.16,7.8,410.0,20.0,9.0
0.16,7.8,410.0,20.0,10.0
0.16,7.8,415.0,20.0,4.0
0.16,7.8,415.0,20.0,5.0
0.16,7.8,415.0,20.0,6.0
0.16,7.8,415.0,20.0,7.0
0.16,7.8,415.0,20.0,8.0
0.16,7.8,415.0,20.0,9.0
0.16,7.8,415.0,20.0,10.0
0.16,7.8,420.0,20.0,4.0
0.16,7.8,420.0,20.0,5.0
0.16,7.8,420.0,20.0,6.0
0.16,7.8,420.0,20.0,7.0
0.16,7.8,420.0,20.0,8.0
0.16,7.8,420.0,20.0,9.0
0.16,7.8,420.0,20.0,10.0
0.16,7.8,425.0,20.0,4.0
0.16,7.8,425.0,20.0,5.0
0.16,7.8,425.0,20.0,6.0
0.16,7.8,425.0,20.0,7.0
0.16,7.8,425.0,20.0,8.0
0.16,7.8,425.0,20.0,9.0
0.16,7.8,425.0,20.0,10.0
0.16,7.8,430.0,20.0,5.0
0.16,7.8,430.0,20.0,6.0
0.16,7.8,430.0,20.0,7.0
0.16,7.8,430.0,20.0,8.0
0.16,7.8,430.0,20.0,9.0
0.16,7.8,430.0,20.0,10.0
0.16,7.8,435.0,20.0,5.0
0.16,7.8,435.0,20.0,6.0
0.16,7.8,435.0,20.0,7.0
0.16,7.8,435.0,20.0,8.0
0.16,7.8,435.0,20.0,9.0
0.16,7.8,435.0,20.0,10.0
0.16,7.8,440.0,20.0,5.0
0.16,7.8,440.0,20.0,6.0
0.16,7.8,440.0,20.0,7.0
0.16,7.8,440.0,20.0,8.0
0.16,7.8,440.0,20.0,9.0
0.16,7.8,440.0,20.0,10.0
0.16,7.8,445.0,20.0,5.0
0.16,7.8,445.0,20.0,6.0
0.16,7.8,445.0,20.0,7.0
0.16,7.8,445.0,20.0,8.0
0.16,7.8,445.0,20.0,9.0
0.16,7.8,445.0,20.0,10.0
0.16,7.8,450.0,20.0,5.0
0.16,7.8,450.0,20.0,6.0
0.16,7.8,450.0,20.0,7.0
0.16,7.8,450.0,20.0,8.0
0.16,7.8,450.0,20.0,9.0
0.16,7.8,450.0,20.0,10.0
0.16,7.8,455.0,20.0,5.0
0.16,7.8,455.0,20.0,6.0
0.16,7.8,455.0,20.0,7.0
0.16,7.8,455.0,20.0,8.0
0.16,7.8,455.0,20.0,9.0
0.16,7.8,455.0,20.0,10.0
0.16,7.8,460.0,20.0,6.0
0.16,7.8,460.0,20.0,7.0
0.16,7.8,460.0,20.0,8.0
0.16,7.8,460.0,20.0,9.0
0.16,7.8,460.0,20.0,10.0
0.16,7.8,465.0,20.0,6.0
0.16,7.8,465.0,20.0,7.0
0.16,7.8,465.0,20.0,8.0
0.16,7.8,465.0,20.0,9.0
0.16,7.8,465.0,20.0,10.0
0.16,7.8,470.0,20.0,6.0
0.16,7.8,470.0,20.0,7.0
0.16,7.8,470.0,20.0,8.0
0.16,7.8,470.0,20.0,9.0
0.16,7.8,470.0,20.0,10.0
0.16,7.8,475.0,20.0,6.0
0.16,7.8,475.0,20.0,7.0
0.16,7.8,475.0,20.0,8.0
0.16,7.8,475.0,20.0,9.0
0.16,7.8,475.0,20.0,10.0
0.16,7.8,480.0,20.0,6.0
0.16,7.8,480.0,20.0,7.0
0.16,7.8,480.0,20.0,8.0
0.16,7.8,480.0,20.0,9.0
0.16,7.8,480.0,20.0,10.0
0.16,7.8,485.0,20.0,7.0
0.16,7.8,485.0,20.0,8.0
0.16,7.8,485.0,20.0,9.0
0.16,7.8,485.0,20.0,10.0
0.16,7.8,490.0,20.0,7.0
0.16,7.8,490.0,20.0,8.0
0.16,7.8,490.0,20.0,9.0
0.16,7.8,490.0,20.0,10.0
0.16,7.8,495.0,20.0,7.0
0.16,7.8,495.0,20.0,8.0
0.16,7.8,495.0,20.0,9.0
0.16,7.8,495.0,20.0,10.0
0.16,7.8,500.0,20.0,7.0
0.16,7.8,500.0,20.0,8.0
0.16,7.8,500.0,20.0,9.0
0.16,7.8,500.0,20.0,10.0
0.16,8.0,200.0,20.0,1.0
0.16,8.0,205.0,20.0,1.0
0.16,8.0,210.0,20.0,1.0
0.16,8.0,215.0,20.0,1.0
0.16,8.0,220.0,20.0,1.0
0.16,8.0,225.0,20.0,1.0
0.16,8.0,230.0,20.0,1.0
0.16,8.0,235.0,20.0,1.0
0.16,8.0,240.0,20.0,1.0
0.16,8.0,245.0,20.0,1.0
0.16,8.0,250.0,20.0,1.0
0.16,8.0,255.0,20.0,2.0
0.16,8.0,260.0,20.0,2.0
0.16,8.0,265.0,20.0,2.0
0.16,8.0,270.0,20.0,2.0
0.16,8.0,275.0,20.0,2.0
0.16,8.0,280.0,20.0,2.0
0.16,8.0,285.0,20.0,2.0
0.16,8.0,290.0,20.0,2.0
0.16,8.0,290.0,20.0,3.0
0.16,8.0,295.0,20.0,2.0
0.16,8.0,295.0,20.0,3.0
0.16,8.0,300.0,20.0,2.0
0.16,8.0,300.0,20.0,3.0
0.16,8.0,305.0,20.0,2.0
0.16,8.0,305.0,20.0,3.0
0.16,8.0,310.0,20.0,2.0
0.16,8.0,310.0,20.0,3.0
0.16,8.0,315.0,20.0,2.0
0.16,8.0,315.0,20.0,3.0
0.16,8.0,320.0,20.0,2.0
0.16,8.0,320.0,20.0,3.0
0.16,8.0,320.0,20.0,4.0
0.16,8.0,325.0,20.0,2.0
0.16,8.0,325.0,20.0,3.0
0.16,8.0,325.0,20.0,4.0
0.16,8.0,330.0,20.0,2.0
0.16,8.0,330.0,20.0,3.0
0.16,8.0,330.0,20.0,4.0
0.16,8.0,335.0,20.0,2.0
0.16,8.0,335.0,20.0,3.0
0.16,8.0,335.0,20.0,4.0
0.16,8.0,340.0,20.0,3.0
0.16,8.0,340.0,20.0,4.0
0.16,8.0,340.0,20.0,5.0
0.16,8.0,345.0,20.0,3.0
0.16,8.0,345.0,20.0,4.0
0.16,8.0,345.0,20.0,5.0
0.16,8.0,350.0,20.0,3.0
0.16,8.0,350.0,20.0,4.0
0.16,8.0,350.0,20.0,5.0
0.16,8.0,355.0,20.0,3.0
0.16,8.0,355.0,20.0,4.0
0.16,8.0,355.0,20.0,5.0
0.16,8.0,355.0,20.0,6.0
0.16,8.0,360.0,20.0,3.0
0.16,8.0,360.0,20.0,4.0
0.16,8.0,360.0,20.0,5.0
0.16,8.0,360.0,20.0,6.0
0.16,8.0,365.0,20.0,3.0
0.16,8.0,365.0,20.0,4.0
0.16,8.0,365.0,20.0,5.0
0.16,8.0,365.0,20.0,6.0
0.16,8.0,370.0,20.0,3.0
0.16,8.0,370.0,20.0,4.0
0.16,8.0,370.0,20.0,5.0
0.16,8.0,370.0,20.0,6.0
0.16,8.0,370.0,20.0,7.0
0.16,8.0,375.0,20.0,3.0
0.16,8.0,375.0,20.0,4.0
0.16,8.0,375.0,20.0,5.0
0.16,8.0,375.0,20.0,6.0
0.16,8.0,375.0,20.0,7.0
0.16,8.0,380.0,20.0,3.0
0.16,8.0,380.0,20.0,4.0
0.16,8.0,380.0,20.0,5.0
0.16,8.0,380.0,20.0,6.0
0.16,8.0,380.0,20.0,7.0
0.16,8.0,385.0,20.0,3.0
0.16,8.0,385.0,20.0,4.0
0.16,8.0,385.0,20.0,5.0
0.16,8.0,385.0,20.0,6.0
0.16,8.0,385.0,20.0,7.0
0.16,8.0,385.0,20.0,8.0
0.16,8.0,390.0,20.0,3.0
0.16,8.0,390.0,20.0,4.0
0.16,8.0,390.0,20.0,5.0
0.16,8.0,390.0,20.0,6.0
0.16,8.0,390.0,20.0,7.0
0.16,8.0,390.0,20.0,8.0
0.16,8.0,395.0,20.0,4.0
0.16,8.0,395.0,20.0,5.0
0.16,8.0,395.0,20.0,6.0
0.16,8.0,395.0,20.0,7.0
0.16,8.0,395.0,20.0,8.0
0.16,8.0,395.0,20.0,9.0
0.16,8.0,400.0,20.0,4.0
0.16,8.0,400.0,20.0,5.0
0.16,8.0,400.0,20.0,6.0
0.16,8.0,400.0,20.0,7.0
0.16,8.0,400.0,20.0,8.0
0.16,8.0,400.0,20.0,9.0
0.16,8.0,405.0,20.0,4.0
0.16,8.0,405.0,20.0,5.0
0.16,8.0,405.0,20.0,6.0
0.16,8.0,405.0,20.0,7.0
0.16,8.0,405.0,20.0,8.0
0.16,8.0,405.0,20.0,9.0
0.16,8.0,410.0,20.0,4.0
0.16,8.0,410.0,20.0,5.0
0.16,8.0,410.0,20.0,6.0
0.16,8.0,410.0,20.0,7.0
0.16,8.0,410.0,20.0,8.0
0.16,8.0,410.0,20.0,9.0
0.16,8.0,410.0,20.0,10.0
0.16,8.0,415.0,20.0,4.0
0.16,8.0,415.0,20.0,5.0
0.16,8.0,415.0,20.0,6.0
0.16,8.0,415.0,20.0,7.0
0.16,8.0,415.0,20.0,8.0
0.16,8.0,415.0,20.0,9.0
0.16,8.0,415.0,20.0,10.0
0.16,8.0,420.0,20.0,4.0
0.16,8.0,420.0,20.0,5.0
0.16,8.0,420.0,20.0,6.0
0.16,8.0,420.0,20.0,7.0
0.16,8.0,420.0,20.0,8.0
0.16,8.0,420.0,20.0,9.0
0.16,8.0,420.0,20.0,10.0
0.16,8.0,425.0,20.0,4.0
0.16,8.0,425.0,20.0,5.0
0.16,8.0,425.0,20.0,6.0
0.16,8.0,425.0,20.0,7.0
0.16,8.0,425.0,20.0,8.0
0.16,8.0,425.0,20.0,9.0
0.16,8.0,425.0,20.0,10.0
0.16,8.0,430.0,20.0,4.0
0.16,8.0,430.0,20.0,5.0
0.16,8.0,430.0,20.0,6.0
0.16,8.0,430.0,20.0,7.0
0.16,8.0,430.0,20.0,8.0
0.16,8.0,430.0,20.0,9.0
0.16,8.0,430.0,20.0,10.0
0.16,8.0,435.0,20.0,5.0
0.16,8.0,435.0,20.0,6.0
0.16,8.0,435.0,20.0,7.0
0.16,8.0,435.0,20.0,8.0
0.16,8.0,435.0,20.0,9.0
0.16,8.0,435.0,20.0,10.0
0.16,8.0,440.0,20.0,5.0
0.16,8.0,440.0,20.0,6.0
0.16,8.0,440.0,20.0,7.0
0.16,8.0,440.0,20.0,8.0
0.16,8.0,440.0,20.0,9.0
0.16,8.0,440.0,20.0,10.0
0.16,8.0,445.0,20.0,5.0
0.16,8.0,445.0,20.0,6.0
0.16,8.0,445.0,20.0,7.0
0.16,8.0,445.0,20.0,8.0
0.16,8.0,445.0,20.0,9.0
0.16,8.0,445.0,20.0,10.0
0.16,8.0,450.0,20.0,5.0
0.16,8.0,450.0,20.0,6.0
0.16,8.0,450.0,20.0,7.0
0.16,8.0,450.0,20.0,8.0
0.16,8.0,450.0,20.0,9.0
0.16,8.0,450.0,20.0,10.0
0.16,8.0,455.0,20.0,5.0
0.16,8.0,455.0,20.0,6.0
0.16,8.0,455.0,20.0,7.0
0.16,8.0,455.0,20.0,8.0
0.16,8.0,455.0,20.0,9.0
0.16,8.0,455.0,20.0,10.0
0.16,8.0,460.0,20.0,5.0
0.16,8.0,460.0,20.0,6.0
0.16,8.0,460.0,20.0,7.0
0.16,8.0,460.0,20.0,8.0
0.16,8.0,460.0,20.0,9.0
0.16,8.0,460.0,20.0,10.0
0.16,8.0,465.0,20.0,6.0
0.16,8.0,465.0,20.0,7.0
0.16,8.0,465.0,20.0,8.0
0.16,8.0,465.0,20.0,9.0
0.16,8.0,465.0,20.0,10.0
0.16,8.0,470.0,20.0,6.0
0.16,8.0,470.0,20.0,7.0
0.16,8.0,470.0,20.0,8.0
0.16,8.0,470.0,20.0,9.0
0.16,8.0,470.0,20.0,10.0
0.16,8.0,475.0,20.0,6.0
0.16,8.0,475.0,20.0,7.0
0.16,8.0,475.0,20.0,8.0
0.16,8.0,475.0,20.0,9.0
0.16,8.0,475.0,20.0,10.0
0.16,8.0,480.0,20.0,6.0
0.16,8.0,480.0,20.0,7.0
0.16,8.0,480.0,20.0,8.0
0.16,8.0,480.0,20.0,9.0
0.16,8.0,480.0,20.0,10.0
0.16,8.0,485.0,20.0,6.0
0.16,8.0,485.0,20.0,7.0
0.16,8.0,485.0,20.0,8.0
0.16,8.0,485.0,20.0,9.0
0.16,8.0,485.0,20.0,10.0
0.16,8.0,490.0,20.0,7.0
0.16,8.0,490.0,20.0,8.0
0.16,8.0,490.0,20.0,9.0
0.16,8.0,490.0,20.0,10.0
0.16,8.0,495.0,20.0,7.0
0.16,8.0,495.0,20.0,8.0
0.16,8.0,495.0,20.0,9.0
0.16,8.0,495.0,20.0,10.0
0.16,8.0,500.0,20.0,7.0
0.16,8.0,500.0,20.0,8.0
0.16,8.0,500.0,20.0,9.0
0.16,8.0,500.0,20.0,10.0
0.21,7.2,180.0,20.0,1.0
0.21,7.2,185.0,20.0,1.0
0.21,7.2,190.0,20.0,1.0
0.21,7.2,195.0,20.0,1.0
0.21,7.2,200.0,20.0,1.0
0.21,7.2,205.0,20.0,1.0
0.21,7.2,210.0,20.0,1.0
0.21,7.2,215.0,20.0,1.0
0.21,7.2,230.0,20.0,2.0
0.21,7.2,235.0,20.0,2.0
0.21,7.2,240.0,20.0,2.0
0.21,7.2,245.0,20.0,2.0
0.21,7.2,250.0,20.0,2.0
0.21,7.2,255.0,20.0,2.0
0.21,7.2,260.0,20.0,2.0
0.21,7.2,265.0,20.0,2.0
0.21,7.2,265.0,20.0,3.0
0.21,7.2,270.0,20.0,2.0
0.21,7.2,270.0,20.0,3.0
0.21,7.2,275.0,20.0,2.0
0.21,7.2,275.0,20.0,3.0
0.21,7.2,280.0,20.0,2.0
0.21,7.2,280.0,20.0,3.0
0.21,7.2,285.0,20.0,2.0
0.21,7.2,285.0,20.0,3.0
0.21,7.2,290.0,20.0,2.0
0.21,7.2,290.0,20.0,3.0
0.21,7.2,290.0,20.0,4.0
0.21,7.2,295.0,20.0,2.0
0.21,7.2,295.0,20.0,3.0
0.21,7.2,295.0,20.0,4.0
0.21,7.2,300.0,20.0,2.0
0.21,7.2,300.0,20.0,3.0
0.21,7.2,300.0,20.0,4.0
0.21,7.2,305.0,20.0,3.0
0.21,7.2,305.0,20.0,4.0
0.21,7.2,310.0,20.0,3.0
0.21,7.2,310.0,20.0,4.0
0.21,7.2,310.0,20.0,5.0
0.21,7.2,315.0,20.0,3.0
0.21,7.2,315.0,20.0,4.0
0.21,7.2,315.0,20.0,5.0
0.21,7.2,320.0,20.0,3.0
0.21,7.2,320.0,20.0,4.0
0.21,7.2,320.0,20.0,5.0
0.21,7.2,325.0,20.0,3.0
0.21,7.2,325.0,20.0,4.0
0.21,7.2,325.0,20.0,5.0
0.21,7.2,325.0,20.0,6.0
0.21,7.2,330.0,20.0,3.0
0.21,7.2,330.0,20.0,4.0
0.21,7.2,330.0,20.0,5.0
0.21,7.2,330.0,20.0,6.0
0.21,7.2,335.0,20.0,3.0
0.21,7.2,335.0,20.0,4.0
0.21,7.2,335.0,20.0,5.0
0.21,7.2,335.0,20.0,6.0
0.21,7.2,340.0,20.0,3.0
0.21,7.2,340.0,20.0,4.0
0.21,7.2,340.0,20.0,5.0
0.21,7.2,340.0,20.0,6.0
0.21,7.2,340.0,20.0,7.0
0.21,7.2,345.0,20.0,3.0
0.21,7.2,345.0,20.0,4.0
0.21,7.2,345.0,20.0,5.0
0.21,7.2,345.0,20.0,6.0
0.21,7.2,345.0,20.0,7.0
0.21,7.2,350.0,20.0,3.0
0.21,7.2,350.0,20.0,4.0
0.21,7.2,350.0,20.0,5.0
0.21,7.2,350.0,20.0,6.0
0.21,7.2,350.0,20.0,7.0
0.21,7.2,355.0,20.0,4.0
0.21,7.2,355.0,20.0,5.0
0.21,7.2,355.0,20.0,6.0
0.21,7.2,355.0,20.0,7.0
0.21,7.2,355.0,20.0,8.0
0.21,7.2,360.0,20.0,4.0
0.21,7.2,360.0,20.0,5.0
0.21,7.2,360.0,20.0,6.0
0.21,7.2,360.0,20.0,7.0
0.21,7.2,360.0,20.0,8.0
0.21,7.2,365.0,20.0,4.0
0.21,7.2,365.0,20.0,5.0
0.21,7.2,365.0,20.0,6.0
0.21,7.2,365.0,20.0,7.0
0.21,7.2,365.0,20.0,8.0
0.21,7.2,365.0,20.0,9.0
0.21,7.2,370.0,20.0,4.0
0.21,7.2,370.0,20.0,5.0
0.21,7.2,370.0,20.0,6.0
0.21,7.2,370.0,20.0,7.0
0.21,7.2,370.0,20.0,8.0
0.21,7.2,370.0,20.0,9.0
0.21,7.2,375.0,20.0,4.0
0.21,7.2,375.0,20.0,5.0
0.21,7.2,375.0,20.0,6.0
0.21,7.2,375.0,20.0,7.0
0.21,7.2,375.0,20.0,8.0
0.21,7.2,375.0,20.0,9.0
0.21,7.2,375.0,20.0,10.0
0.21,7.2,380.0,20.0,4.0
0.21,7.2,380.0,20.0,5.0
0.21,7.2,380.0,20.0,6.0
0.21,7.2,380.0,20.0,7.0
0.21,7.2,380.0,20.0,8.0
0.21,7.2,380.0,20.0,9.0
0.21,7.2,380.0,20.0,10.0
0.21,7.2,385.0,20.0,4.0
0.21,7.2,385.0,20.0,5.0
0.21,7.2,385.0,20.0,6.0
0.21,7.2,385.0,20.0,7.0
0.21,7.2,385.0,20.0,8.0
0.21,7.2,385.0,20.0,9.0
0.21,7.2,385.0,20.0,10.0
0.21,7.2,390.0,20.0,5.0
0.21,7.2,390.0,20.0,6.0
0.21,7.2,390.0,20.0,7.0
0.21,7.2,390.0,20.0,8.0
0.21,7.2,390.0,20.0,9.0
0.21,7.2,390.0,20.0,10.0
0.21,7.2,395.0,20.0,5.0
0.21,7.2,395.0,20.0,6.0
0.21,7.2,395.0,20.0,7.0
0.21,7.2,395.0,20.0,8.0
0.21,7.2,395.0,20.0,9.0
0.21,7.2,395.0,20.0,10.0
0.21,7.2,400.0,20.0,5.0
0.21,7.2,400.0,20.0,6.0
0.21,7.2,400.0,20.0,7.0
0.21,7.2,400.0,20.0,8.0
0.21,7.2,400.0,20.0,9.0
0.21,7.2,400.0,20.0,10.0
0.21,7.2,405.0,20.0,5.0
0.21,7.2,405.0,20.0,6.0
0.21,7.2,405.0,20.0,7.0
0.21,7.2,405.0,20.0,8.0
0.21,7.2,405.0,20.0,9.0
0.21,7.2,405.0,20.0,10.0
0.21,7.2,410.0,20.0,5.0
0.21,7.2,410.0,20.0,6.0
0.21,7.2,410.0,20.0,7.0
0.21,7.2,410.0,20.0,8.0
0.21,7.2,410.0,20.0,9.0
0.21,7.2,410.0,20.0,10.0
0.21,7.2,415.0,20.0,5.0
0.21,7.2,415.0,20.0,6.0
0.21,7.2,415.0,20.0,7.0
0.21,7.2,415.0,20.0,8.0
0.21,7.2,415.0,20.0,9.0
0.21,7.2,415.0,20.0,10.0
0.21,7.2,420.0,20.0,6.0
0.21,7.2,420.0,20.0,7.0
0.21,7.2,420.0,20.0,8.0
0.21,7.2,420.0,20.0,9.0
0.21,7.2,420.0,20.0,10.0
0.21,7.2,425.0,20.0,6.0
0.21,7.2,425.0,20.0,7.0
0.21,7.2,425.0,20.0,8.0
0.21,7.2,425.0,20.0,9.0
0.21,7.2,425.0,20.0,10.0
0.21,7.2,430.0,20.0,6.0
0.21,7.2,430.0,20.0,7.0
0.21,7.2,430.0,20.0,8.0
0.21,7.2,430.0,20.0,9.0
0.21,7.2,430.0,20.0,10.0
0.21,7.2,435.0,20.0,6.0
0.21,7.2,435.0,20.0,7.0
0.21,7.2,435.0,20.0,8.0
0.21,7.2,435.0,20.0,9.0
0.21,7.2,435.0,20.0,10.0
0.21,7.2,440.0,20.0,6.0
0.21,7.2,440.0,20.0,7.0
0.21,7.2,440.0,20.0,8.0
0.21,7.2,440.0,20.0,9.0
0.21,7.2,440.0,20.0,10.0
0.21,7.2,445.0,20.0,7.0
0.21,7.2,445.0,20.0,8.0
0.21,7.2,445.0,20.0,9.0
0.21,7.2,445.0,20.0,10.0
0.21,7.2,450.0,20.0,7.0
0.21,7.2,450.0,20.0,8.0
0.21,7.2,450.0,20.0,9.0
0.21,7.2,450.0,20.0,10.0
0.21,7.2,455.0,20.0,7.0
0.21,7.2,455.0,20.0,8.0
0.21,7.2,455.0,20.0,9.0
0.21,7.2,455.0,20.0,10.0
0.21,7.2,460.0,20.0,7.0
0.21,7.2,460.0,20.0,8.0
0.21,7.2,460.0,20.0,9.0
0.21,7.2,460.0,20.0,10.0
0.21,7.2,465.0,20.0,8.0
0.21,7.2,465.0,20.0,9.0
0.21,7.2,465.0,20.0,10.0
0.21,7.2,470.0,20.0,8.0
0.21,7.2,470.0,20.0,9.0
0.21,7.2,470.0,20.0,10.0
0.21,7.2,475.0,20.0,8.0
0.21,7.2,475.0,20.0,9.0
0.21,7.2,475.0,20.0,10.0
0.21,7.2,480.0,20.0,8.0
0.21,7.2,480.0,20.0,9.0
0.21,7.2,480.0,20.0,10.0
0.21,7.2,485.0,20.0,9.0
0.21,7.2,485.0,20.0,10.0
0.21,7.2,490.0,20.0,9.0
0.21,7.2,490.0,20.0,10.0
0.21,7.2,495.0,20.0,9.0
0.21,7.2,495.0,20.0,10.0
0.21,7.2,500.0,20.0,10.0
0.21,7.4,180.0,20.0,1.0
0.21,7.4,185.0,20.0,1.0
0.21,7.4,190.0,20.0,1.0
0.21,7.4,195.0,20.0,1.0
0.21,7.4,200.0,20.0,1.0
0.21,7.4,205.0,20.0,1.0
0.21,7.4,210.0,20.0,1.0
0.21,7.4,215.0,20.0,1.0
0.21,7.4,230.0,20.0,2.0
0.21,7.4,235.0,20.0,2.0
0.21,7.4,240.0,20.0,2.0
0.21,7.4,245.0,20.0,2.0
0.21,7.4,250.0,20.0,2.0
0.21,7.4,255.0,20.0,2.0
